"voxel" "x" "y" "z" "ROI" "pvalue" "discoveries"
"3570" 3570 47 25 7 12 0.004103189 1
"3571" 3571 48 25 7 12 0.1670729 0
"3572" 3572 17 26 7 18 0.2706125 0
"3573" 3573 18 26 7 23 0.5875784 0
"3574" 3574 19 26 7 18 0.7140684 0
"3575" 3575 20 26 7 18 0.0004728816 1
"3576" 3576 21 26 7 18 0.0001604374 1
"3577" 3577 22 26 7 18 0.00371878 1
"3578" 3578 41 26 7 12 0.5954855 0
"3579" 3579 42 26 7 12 0.6737791 0
"3580" 3580 43 26 7 12 0.1932417 0
"3581" 3581 44 26 7 12 0.3799124 0
"3582" 3582 45 26 7 12 0.7124346 0
"3583" 3583 46 26 7 12 0.6588264 0
"3584" 3584 47 26 7 12 0.5678058 0
"3585" 3585 48 26 7 12 0.6532281 0
"3586" 3586 17 27 7 18 0.04013284 0
"3587" 3587 18 27 7 18 0.6528569 0
"3588" 3588 19 27 7 18 0.860639 0
"3589" 3589 20 27 7 18 0.3888235 0
"3590" 3590 21 27 7 18 0.0689791 0
"3591" 3591 41 27 7 12 0.00916309 0
"3592" 3592 42 27 7 12 0.0001517876 1
"3593" 3593 43 27 7 12 0.02351051 0
"3594" 3594 44 27 7 12 0.7595132 0
"3595" 3595 45 27 7 12 0.1852649 0
"3596" 3596 46 27 7 12 0.9616943 0
"3597" 3597 47 27 7 12 0.5940125 0
"3598" 3598 48 27 7 12 0.08293531 0
"3599" 3599 17 28 7 18 0.1320782 0
"3600" 3600 18 28 7 18 0.654298 0
"3601" 3601 19 28 7 18 0.2187624 0
"3602" 3602 20 28 7 18 0.8067355 0
"3603" 3603 41 28 7 12 0.2749087 0
"3604" 3604 42 28 7 12 0.002230089 1
"3605" 3605 43 28 7 12 0.02119266 0
"3606" 3606 44 28 7 12 0.535023 0
"3607" 3607 45 28 7 12 0.849807 0
"3608" 3608 46 28 7 12 0.4200243 0
"3609" 3609 47 28 7 12 0.8610193 0
"3610" 3610 48 28 7 12 0.9522376 0
"3611" 3611 49 28 7 12 0.9702273 0
"3612" 3612 17 29 7 18 0.009684399 0
"3613" 3613 18 29 7 18 0.1513931 0
"3614" 3614 19 29 7 18 0.5168313 0
"3615" 3615 20 29 7 18 0.1949839 0
"3616" 3616 41 29 7 12 0.4328109 0
"3617" 3617 42 29 7 12 0.0595388 0
"3618" 3618 43 29 7 12 0.6057595 0
"3619" 3619 44 29 7 12 0.8506375 0
"3620" 3620 45 29 7 12 0.01121604 0
"3621" 3621 46 29 7 12 0.6619257 0
"3622" 3622 47 29 7 12 0.1173801 0
"3623" 3623 48 29 7 12 0.2220996 0
"3624" 3624 49 29 7 12 0.05927577 0
"3625" 3625 16 30 7 18 0.5664769 0
"3626" 3626 17 30 7 18 0.02364636 0
"3627" 3627 18 30 7 18 0.5754252 0
"3628" 3628 19 30 7 18 0.03446475 0
"3629" 3629 43 30 7 7 0.04982832 0
"3630" 3630 44 30 7 7 0.2852345 0
"3631" 3631 45 30 7 7 0.1148957 0
"3632" 3632 46 30 7 7 0.8944095 0
"3633" 3633 47 30 7 7 0.2187366 0
"3634" 3634 48 30 7 12 0.5381992 0
"3635" 3635 49 30 7 12 0.7921774 0
"3636" 3636 15 31 7 18 0.03403898 0
"3637" 3637 16 31 7 18 0.4271335 0
"3638" 3638 17 31 7 18 0.07936875 0
"3639" 3639 18 31 7 18 0.439098 0
"3640" 3640 43 31 7 7 0.0008357133 1
"3641" 3641 44 31 7 7 0.08689195 0
"3642" 3642 45 31 7 7 0.3642234 0
"3643" 3643 46 31 7 7 0.6190325 0
"3644" 3644 47 31 7 7 0.4527366 0
"3645" 3645 48 31 7 7 0.9980192 0
"3646" 3646 49 31 7 12 0.4551064 0
"3647" 3647 15 32 7 18 0.1907907 0
"3648" 3648 16 32 7 18 0.001482492 1
"3649" 3649 17 32 7 18 0.8875715 0
"3650" 3650 18 32 7 18 0.7240965 0
"3651" 3651 43 32 7 7 0.008313385 0
"3652" 3652 44 32 7 7 0.0374325 0
"3653" 3653 45 32 7 7 0.9943404 0
"3654" 3654 46 32 7 7 0.001964037 1
"3655" 3655 47 32 7 7 0.1820334 0
"3656" 3656 48 32 7 7 0.5834491 0
"3657" 3657 49 32 7 7 0.7941232 0
"3658" 3658 14 33 7 18 0.6869365 0
"3659" 3659 15 33 7 18 0.6873909 0
"3660" 3660 16 33 7 18 0.3517279 0
"3661" 3661 17 33 7 18 0.2862007 0
"3662" 3662 45 33 7 7 0.4195252 0
"3663" 3663 46 33 7 7 0.1830448 0
"3664" 3664 47 33 7 7 0.006858193 0
"3665" 3665 48 33 7 7 6.634492e-05 1
"3666" 3666 49 33 7 7 0.005539497 0
"3667" 3667 50 33 7 7 0.1008238 0
"3668" 3668 49 36 7 11 0.6735546 0
"3669" 3669 50 36 7 11 0.0140735 0
"3670" 3670 48 37 7 11 8.624836e-05 1
"3671" 3671 51 37 7 11 0.1046114 0
"3672" 3672 16 38 7 22 0.4050094 0
"3673" 3673 17 38 7 22 0.2454023 0
"3674" 3674 18 38 7 22 0.3091266 0
"3675" 3675 19 38 7 22 0.04780188 0
"3676" 3676 46 38 7 11 0.3591493 0
"3677" 3677 47 38 7 11 0.3620053 0
"3678" 3678 14 39 7 22 0.3541185 0
"3679" 3679 15 39 7 22 0.2277774 0
"3680" 3680 16 39 7 22 0.5444619 0
"3681" 3681 17 39 7 22 0.807349 0
"3682" 3682 18 39 7 22 0.4696205 0
"3683" 3683 19 39 7 22 0.6350593 0
"3684" 3684 46 39 7 11 0.08332882 0
"3685" 3685 51 39 7 11 0.7557323 0
"3686" 3686 14 40 7 22 0.02760539 0
"3687" 3687 15 40 7 22 0.0481933 0
"3688" 3688 16 40 7 22 0.980102 0
"3689" 3689 17 40 7 22 0.7493197 0
"3690" 3690 18 40 7 22 0.3764551 0
"3691" 3691 19 40 7 22 0.3725434 0
"3692" 3692 20 40 7 22 0.260049 0
"3693" 3693 45 40 7 11 0.0114735 0
"3694" 3694 51 40 7 11 0.8148284 0
"3695" 3695 14 41 7 22 0.9852502 0
"3696" 3696 15 41 7 22 0.3467881 0
"3697" 3697 16 41 7 22 0.1231548 0
"3698" 3698 17 41 7 22 0.7632572 0
"3699" 3699 18 41 7 22 0.9644797 0
"3700" 3700 19 41 7 22 0.121138 0
"3701" 3701 20 41 7 22 0.9499085 0
"3702" 3702 21 41 7 22 0.1296788 0
"3703" 3703 22 41 7 22 0.08379327 0
"3704" 3704 43 41 7 11 0.9763214 0
"3705" 3705 44 41 7 11 0.3466374 0
"3706" 3706 51 41 7 11 0.1864909 0
"3707" 3707 14 42 7 22 0.4276086 0
"3708" 3708 15 42 7 22 0.3783473 0
"3709" 3709 16 42 7 22 0.3878522 0
"3710" 3710 17 42 7 22 0.1653017 0
"3711" 3711 18 42 7 22 0.4808329 0
"3712" 3712 19 42 7 22 0.8491666 0
"3713" 3713 20 42 7 22 0.3814097 0
"3714" 3714 21 42 7 22 0.6211589 0
"3715" 3715 22 42 7 22 0.45384 0
"3716" 3716 43 42 7 11 0.1823586 0
"3717" 3717 50 42 7 11 0.3713543 0
"3718" 3718 51 42 7 11 0.5236472 0
"3719" 3719 14 43 7 22 0.1255643 0
"3720" 3720 15 43 7 22 0.488023 0
"3721" 3721 16 43 7 22 0.07428644 0
"3722" 3722 17 43 7 22 0.062192 0
"3723" 3723 18 43 7 22 0.9958727 0
"3724" 3724 19 43 7 22 0.9221767 0
"3725" 3725 20 43 7 22 0.3239409 0
"3726" 3726 21 43 7 22 0.9442794 0
"3727" 3727 22 43 7 22 0.487724 0
"3728" 3728 43 43 7 11 0.4040076 0
"3729" 3729 50 43 7 11 0.7950296 0
"3730" 3730 14 44 7 22 0.8322353 0
"3731" 3731 15 44 7 22 0.2459695 0
"3732" 3732 16 44 7 22 0.6528895 0
"3733" 3733 17 44 7 22 0.6150084 0
"3734" 3734 18 44 7 22 0.1011153 0
"3735" 3735 19 44 7 22 0.1421123 0
"3736" 3736 20 44 7 22 0.7679093 0
"3737" 3737 21 44 7 22 0.9198231 0
"3738" 3738 43 44 7 11 0.922847 0
"3739" 3739 50 44 7 11 0.9743521 0
"3740" 3740 14 45 7 22 0.6201596 0
"3741" 3741 15 45 7 22 0.3621434 0
"3742" 3742 16 45 7 22 0.8932716 0
"3743" 3743 17 45 7 22 0.9293241 0
"3744" 3744 18 45 7 22 0.08737624 0
"3745" 3745 19 45 7 22 0.839065 0
"3746" 3746 20 45 7 22 0.9681968 0
"3747" 3747 21 45 7 22 0.9822937 0
"3748" 3748 44 45 7 11 0.1610246 0
"3749" 3749 50 45 7 11 0.3189916 0
"3750" 3750 15 46 7 22 0.01315803 0
"3751" 3751 16 46 7 22 0.2416275 0
"3752" 3752 17 46 7 22 0.7947303 0
"3753" 3753 18 46 7 22 0.05213111 0
"3754" 3754 19 46 7 22 0.1339166 0
"3755" 3755 20 46 7 22 0.2702463 0
"3756" 3756 21 46 7 22 0.8184574 0
"3757" 3757 44 46 7 11 0.5847045 0
"3758" 3758 50 46 7 11 0.3033617 0
"3759" 3759 15 47 7 22 0.6641281 0
"3760" 3760 16 47 7 22 0.1127082 0
"3761" 3761 17 47 7 22 0.1759313 0
"3762" 3762 18 47 7 22 0.9200199 0
"3763" 3763 19 47 7 22 0.8881389 0
"3764" 3764 20 47 7 22 0.8485359 0
"3765" 3765 21 47 7 22 0.7676403 0
"3766" 3766 44 47 7 11 0.7103968 0
"3767" 3767 49 47 7 11 0.2637689 0
"3768" 3768 50 47 7 11 0.5044283 0
"3769" 3769 15 48 7 22 0.08977206 0
"3770" 3770 16 48 7 22 0.2805092 0
"3771" 3771 17 48 7 22 0.04063355 0
"3772" 3772 18 48 7 22 0.2980031 0
"3773" 3773 19 48 7 22 0.194978 0
"3774" 3774 20 48 7 22 0.2051313 0
"3775" 3775 21 48 7 22 0.2201494 0
"3776" 3776 44 48 7 11 0.398312 0
"3777" 3777 46 48 7 11 0.5963621 0
"3778" 3778 47 48 7 11 0.8943185 0
"3779" 3779 48 48 7 11 0.0242325 0
"3780" 3780 49 48 7 6 0.9683889 0
"3781" 3781 50 48 7 6 0.02633511 0
"3782" 3782 15 49 7 22 0.2591181 0
"3783" 3783 16 49 7 22 0.8091965 0
"3784" 3784 17 49 7 22 0.458726 0
"3785" 3785 18 49 7 17 0.5311443 0
"3786" 3786 19 49 7 17 0.3815197 0
"3787" 3787 20 49 7 17 0.7703346 0
"3788" 3788 43 49 7 6 0.01479386 0
"3789" 3789 44 49 7 6 0.1492108 0
"3790" 3790 45 49 7 11 0.09240577 0
"3791" 3791 46 49 7 6 0.1948086 0
"3792" 3792 47 49 7 6 0.6459135 0
"3793" 3793 48 49 7 6 0.0001291208 1
"3794" 3794 49 49 7 6 0.1473936 0
"3795" 3795 50 49 7 6 0.7040476 0
"3796" 3796 15 50 7 17 0.4059774 0
"3797" 3797 16 50 7 17 0.9424453 0
"3798" 3798 17 50 7 17 0.3600882 0
"3799" 3799 18 50 7 17 0.4676987 0
"3800" 3800 19 50 7 17 0.2933632 0
"3801" 3801 20 50 7 17 0.07966048 0
"3802" 3802 21 50 7 17 0.6054424 0
"3803" 3803 43 50 7 6 0.3426297 0
"3804" 3804 44 50 7 6 0.8445593 0
"3805" 3805 45 50 7 6 0.9329348 0
"3806" 3806 46 50 7 6 0.4531546 0
"3807" 3807 47 50 7 6 0.4095261 0
"3808" 3808 48 50 7 6 0.5121912 0
"3809" 3809 49 50 7 6 0.0004040744 1
"3810" 3810 50 50 7 6 0.1185187 0
"3811" 3811 15 51 7 17 0.2096129 0
"3812" 3812 16 51 7 17 0.3273811 0
"3813" 3813 17 51 7 17 0.6679901 0
"3814" 3814 18 51 7 17 0.4179387 0
"3815" 3815 19 51 7 17 0.8775673 0
"3816" 3816 20 51 7 17 0.2724086 0
"3817" 3817 21 51 7 17 0.7142648 0
"3818" 3818 43 51 7 6 0.04585399 0
"3819" 3819 44 51 7 6 0.7152367 0
"3820" 3820 45 51 7 6 0.2273891 0
"3821" 3821 46 51 7 6 0.6061317 0
"3822" 3822 47 51 7 6 0.2302417 0
"3823" 3823 48 51 7 6 0.08448628 0
"3824" 3824 49 51 7 6 0.7484353 0
"3825" 3825 50 51 7 6 0.07527588 0
"3826" 3826 15 52 7 17 0.149881 0
"3827" 3827 16 52 7 17 0.01413677 0
"3828" 3828 17 52 7 17 0.4264842 0
"3829" 3829 18 52 7 17 0.2003141 0
"3830" 3830 19 52 7 17 0.2728388 0
"3831" 3831 20 52 7 17 0.7263817 0
"3832" 3832 21 52 7 17 0.6768077 0
"3833" 3833 22 52 7 17 0.5462609 0
"3834" 3834 42 52 7 6 0.0003370677 1
"3835" 3835 43 52 7 6 0.9456381 0
"3836" 3836 44 52 7 6 0.2961967 0
"3837" 3837 45 52 7 6 0.09434498 0
"3838" 3838 46 52 7 6 0.09991547 0
"3839" 3839 47 52 7 6 0.06724804 0
"3840" 3840 48 52 7 6 0.2635329 0
"3841" 3841 49 52 7 6 0.2158628 0
"3842" 3842 50 52 7 6 0.6065345 0
"3843" 3843 17 53 7 17 0.6610584 0
"3844" 3844 18 53 7 17 0.5670329 0
"3845" 3845 19 53 7 17 0.4128112 0
"3846" 3846 20 53 7 17 0.5621005 0
"3847" 3847 21 53 7 17 0.510482 0
"3848" 3848 22 53 7 17 0.4440146 0
"3849" 3849 27 53 7 1 8.868007e-06 1
"3850" 3850 28 53 7 1 2.151218e-07 1
"3851" 3851 29 53 7 1 0.007223108 0
"3852" 3852 30 53 7 1 0.01500898 0
"3853" 3853 31 53 7 1 0.7955839 0
"3854" 3854 32 53 7 1 0.01759829 0
"3855" 3855 33 53 7 1 0.004871473 0
"3856" 3856 34 53 7 1 0.03413725 0
"3857" 3857 35 53 7 1 5.674243e-06 1
"3858" 3858 36 53 7 1 1.242619e-05 1
"3859" 3859 37 53 7 1 0.01341672 0
"3860" 3860 42 53 7 6 0.2035472 0
"3861" 3861 43 53 7 6 0.3016663 0
"3862" 3862 44 53 7 6 0.05143514 0
"3863" 3863 45 53 7 6 0.1002429 0
"3864" 3864 46 53 7 6 0.8032422 0
"3865" 3865 47 53 7 6 0.09115333 0
"3866" 3866 48 53 7 6 0.06188226 0
"3867" 3867 49 53 7 6 0.537712 0
"3868" 3868 17 54 7 17 0.0266693 0
"3869" 3869 18 54 7 17 0.1288223 0
"3870" 3870 19 54 7 17 0.27189 0
"3871" 3871 20 54 7 17 0.7226876 0
"3872" 3872 21 54 7 17 0.4740177 0
"3873" 3873 22 54 7 17 0.03255291 0
"3874" 3874 23 54 7 17 0.7215098 0
"3875" 3875 27 54 7 1 0.4117386 0
"3876" 3876 28 54 7 1 0.514757 0
"3877" 3877 29 54 7 1 0.8337002 0
"3878" 3878 30 54 7 1 0.143664 0
"3879" 3879 31 54 7 1 0.8990506 0
"3880" 3880 32 54 7 1 0.01342563 0
"3881" 3881 33 54 7 1 0.006591978 0
"3882" 3882 34 54 7 1 0.1942895 0
"3883" 3883 35 54 7 1 1.931155e-05 1
"3884" 3884 36 54 7 1 0.002964084 1
"3885" 3885 37 54 7 1 0.1153192 0
"3886" 3886 42 54 7 6 0.3397167 0
"3887" 3887 43 54 7 6 0.09446064 0
"3888" 3888 44 54 7 6 0.17999 0
"3889" 3889 45 54 7 6 0.7792693 0
"3890" 3890 46 54 7 6 0.01101015 0
"3891" 3891 47 54 7 6 0.1132665 0
"3892" 3892 48 54 7 6 0.1922905 0
"3893" 3893 18 55 7 17 0.7925907 0
"3894" 3894 19 55 7 17 0.5851445 0
"3895" 3895 20 55 7 17 0.933612 0
"3896" 3896 21 55 7 17 0.7513226 0
"3897" 3897 22 55 7 17 0.2048971 0
"3898" 3898 23 55 7 17 0.39148 0
"3899" 3899 27 55 7 1 0.6552588 0
"3900" 3900 28 55 7 1 0.588943 0
"3901" 3901 29 55 7 1 0.48659 0
"3902" 3902 30 55 7 1 0.9140668 0
"3903" 3903 31 55 7 1 0.08482144 0
"3904" 3904 32 55 7 1 0.3173428 0
"3905" 3905 33 55 7 1 0.1059987 0
"3906" 3906 34 55 7 1 0.8823553 0
"3907" 3907 35 55 7 1 0.7845624 0
"3908" 3908 36 55 7 1 0.2568395 0
"3909" 3909 37 55 7 1 0.9174693 0
"3910" 3910 42 55 7 6 0.9238922 0
"3911" 3911 43 55 7 6 0.1675118 0
"3912" 3912 44 55 7 6 0.3899702 0
"3913" 3913 45 55 7 6 0.9315273 0
"3914" 3914 46 55 7 6 0.2871114 0
"3915" 3915 47 55 7 6 0.1778799 0
"3916" 3916 48 55 7 6 0.06829377 0
"3917" 3917 18 56 7 17 0.7340414 0
"3918" 3918 19 56 7 17 0.3278554 0
"3919" 3919 20 56 7 17 0.3181049 0
"3920" 3920 21 56 7 17 0.3490018 0
"3921" 3921 22 56 7 17 0.1458723 0
"3922" 3922 23 56 7 17 0.2069076 0
"3923" 3923 28 56 7 1 0.2763875 0
"3924" 3924 29 56 7 1 0.5506744 0
"3925" 3925 30 56 7 1 0.1895814 0
"3926" 3926 31 56 7 1 0.3105151 0
"3927" 3927 32 56 7 1 0.6780656 0
"3928" 3928 33 56 7 1 0.7679106 0
"3929" 3929 34 56 7 1 0.8768318 0
"3930" 3930 35 56 7 1 0.2933403 0
"3931" 3931 36 56 7 1 0.03131464 0
"3932" 3932 41 56 7 6 0.3607298 0
"3933" 3933 42 56 7 6 0.4867156 0
"3934" 3934 43 56 7 6 0.2774652 0
"3935" 3935 44 56 7 6 0.1353932 0
"3936" 3936 45 56 7 6 0.2912538 0
"3937" 3937 46 56 7 6 0.4170085 0
"3938" 3938 47 56 7 6 0.3337963 0
"3939" 3939 19 57 7 17 0.1401129 0
"3940" 3940 20 57 7 17 0.8230007 0
"3941" 3941 21 57 7 17 0.9044659 0
"3942" 3942 22 57 7 17 0.6549121 0
"3943" 3943 23 57 7 17 0.4911767 0
"3944" 3944 24 57 7 17 0.9972157 0
"3945" 3945 28 57 7 1 0.9914738 0
"3946" 3946 29 57 7 1 0.6228039 0
"3947" 3947 30 57 7 1 0.2871604 0
"3948" 3948 31 57 7 1 0.5453648 0
"3949" 3949 32 57 7 1 0.2990393 0
"3950" 3950 33 57 7 1 0.2853609 0
"3951" 3951 34 57 7 1 0.5000859 0
"3952" 3952 35 57 7 1 0.9570706 0
"3953" 3953 36 57 7 1 0.0008436049 1
"3954" 3954 41 57 7 6 0.4670567 0
"3955" 3955 42 57 7 6 0.6612208 0
"3956" 3956 43 57 7 6 0.04279795 0
"3957" 3957 44 57 7 6 0.6572301 0
"3958" 3958 45 57 7 6 0.05638441 0
"3959" 3959 46 57 7 6 0.642054 0
"3960" 3960 47 57 7 6 0.9613583 0
"3961" 3961 19 58 7 17 0.2458772 0
"3962" 3962 20 58 7 17 0.1919081 0
"3963" 3963 21 58 7 17 0.1116159 0
"3964" 3964 22 58 7 17 0.5754601 0
"3965" 3965 23 58 7 17 0.8980914 0
"3966" 3966 24 58 7 17 0.1449356 0
"3967" 3967 29 58 7 1 0.2935929 0
"3968" 3968 30 58 7 1 0.09634268 0
"3969" 3969 31 58 7 1 0.1978414 0
"3970" 3970 32 58 7 1 0.7070237 0
"3971" 3971 33 58 7 1 0.256541 0
"3972" 3972 34 58 7 1 0.03766416 0
"3973" 3973 35 58 7 1 3.785202e-05 1
"3974" 3974 36 58 7 1 0.02461775 0
"3975" 3975 41 58 7 6 0.1020897 0
"3976" 3976 42 58 7 6 0.2803421 0
"3977" 3977 43 58 7 6 0.9057862 0
"3978" 3978 44 58 7 6 0.9083104 0
"3979" 3979 45 58 7 6 0.6905303 0
"3980" 3980 46 58 7 6 0.1941778 0
"3981" 3981 20 59 7 17 0.006434473 0
"3982" 3982 21 59 7 17 0.008837222 0
"3983" 3983 22 59 7 17 0.8713518 0
"3984" 3984 23 59 7 17 0.370831 0
"3985" 3985 24 59 7 17 0.8891037 0
"3986" 3986 28 59 7 1 0.001756946 1
"3987" 3987 29 59 7 1 0.008072399 0
"3988" 3988 30 59 7 1 0.2713943 0
"3989" 3989 31 59 7 1 0.08352473 0
"3990" 3990 32 59 7 1 0.1748532 0
"3991" 3991 33 59 7 1 0.01615382 0
"3992" 3992 34 59 7 1 0.1854504 0
"3993" 3993 35 59 7 1 0.0004522771 1
"3994" 3994 36 59 7 1 0.005271507 0
"3995" 3995 40 59 7 6 0.1584603 0
"3996" 3996 41 59 7 6 0.7839689 0
"3997" 3997 42 59 7 6 0.5591257 0
"3998" 3998 43 59 7 6 0.9589201 0
"3999" 3999 44 59 7 6 0.2224503 0
"4000" 4000 45 59 7 6 0.8671515 0
"4001" 4001 46 59 7 6 0.9295992 0
"4002" 4002 21 60 7 17 0.9692681 0
"4003" 4003 22 60 7 17 0.05403471 0
"4004" 4004 23 60 7 17 0.2145642 0
"4005" 4005 24 60 7 17 0.4701542 0
"4006" 4006 29 60 7 1 0.4853549 0
"4007" 4007 30 60 7 1 0.8619977 0
"4008" 4008 31 60 7 1 0.2715936 0
"4009" 4009 32 60 7 1 0.5336761 0
"4010" 4010 33 60 7 1 0.6389492 0
"4011" 4011 34 60 7 1 0.01980783 0
"4012" 4012 35 60 7 1 0.06370457 0
"4013" 4013 36 60 7 1 0.8016574 0
"4014" 4014 29 61 7 1 0.8311564 0
"4015" 4015 30 61 7 1 0.5953511 0
"4016" 4016 31 61 7 1 0.3886309 0
"4017" 4017 32 61 7 1 0.7055979 0
"4018" 4018 33 61 7 1 0.6680195 0
"4019" 4019 34 61 7 1 0.5122765 0
"4020" 4020 35 61 7 1 0.2648267 0
"4021" 4021 36 61 7 1 0.9366683 0
"4022" 4022 30 62 7 1 0.1680431 0
"4023" 4023 31 62 7 1 0.7075297 0
"4024" 4024 32 62 7 1 0.9228159 0
"4025" 4025 33 62 7 1 0.9006603 0
"4026" 4026 34 62 7 1 0.05409618 0
"4027" 4027 35 62 7 1 0.8448909 0
"4028" 4028 26 13 8 13 0.5437165 0
"4029" 4029 27 13 8 13 0.4213842 0
"4030" 4030 28 13 8 13 0.9620149 0
"4031" 4031 26 14 8 13 0.03676882 0
"4032" 4032 27 14 8 13 0.3407693 0
"4033" 4033 37 14 8 2 0.6944302 0
"4034" 4034 38 14 8 2 0.09227434 0
"4035" 4035 39 14 8 2 0.405675 0
"4036" 4036 40 14 8 2 0.1290459 0
"4037" 4037 25 15 8 13 0.9337878 0
"4038" 4038 26 15 8 13 0.1196699 0
"4039" 4039 37 15 8 2 0.04555176 0
"4040" 4040 38 15 8 2 0.5511494 0
"4041" 4041 39 15 8 2 0.06709825 0
"4042" 4042 40 15 8 2 0.7932608 0
"4043" 4043 24 16 8 13 0.198312 0
"4044" 4044 25 16 8 13 0.8052671 0
"4045" 4045 26 16 8 13 0.5907493 0
"4046" 4046 38 16 8 2 0.861468 0
"4047" 4047 39 16 8 2 0.186093 0
"4048" 4048 40 16 8 2 0.459675 0
"4049" 4049 41 16 8 2 0.6387238 0
"4050" 4050 22 17 8 13 0.002973333 1
"4051" 4051 23 17 8 13 0.2439127 0
"4052" 4052 24 17 8 13 0.2651393 0
"4053" 4053 25 17 8 13 0.6794799 0
"4054" 4054 26 17 8 13 0.6534551 0
"4055" 4055 38 17 8 2 0.5078111 0
"4056" 4056 39 17 8 2 0.6370211 0
"4057" 4057 40 17 8 2 0.651014 0
"4058" 4058 41 17 8 2 0.9779885 0
"4059" 4059 42 17 8 2 0.178985 0
"4060" 4060 20 18 8 13 0.9425857 0
"4061" 4061 21 18 8 13 0.9698862 0
"4062" 4062 22 18 8 13 0.1046259 0
"4063" 4063 23 18 8 13 0.1873481 0
"4064" 4064 24 18 8 13 0.7448075 0
"4065" 4065 25 18 8 13 0.2106071 0
"4066" 4066 26 18 8 13 0.3298109 0
"4067" 4067 38 18 8 2 0.7442168 0
"4068" 4068 39 18 8 2 0.301884 0
"4069" 4069 40 18 8 2 0.7315032 0
"4070" 4070 41 18 8 2 0.3119736 0
"4071" 4071 42 18 8 2 0.1395925 0
"4072" 4072 43 18 8 2 0.04201541 0
"4073" 4073 19 19 8 13 0.0761779 0
"4074" 4074 20 19 8 13 0.8740088 0
"4075" 4075 21 19 8 13 0.3093027 0
"4076" 4076 22 19 8 13 0.305756 0
"4077" 4077 23 19 8 13 0.3348146 0
"4078" 4078 24 19 8 13 0.7967841 0
"4079" 4079 39 19 8 2 0.0354476 0
"4080" 4080 40 19 8 2 0.3791843 0
"4081" 4081 41 19 8 2 0.8430864 0
"4082" 4082 42 19 8 2 0.4681731 0
"4083" 4083 43 19 8 2 0.51656 0
"4084" 4084 44 19 8 2 0.2123649 0
"4085" 4085 19 20 8 13 0.9537751 0
"4086" 4086 20 20 8 13 0.1295009 0
"4087" 4087 21 20 8 13 0.3856707 0
"4088" 4088 22 20 8 13 0.4587165 0
"4089" 4089 23 20 8 13 0.8249266 0
"4090" 4090 24 20 8 13 0.1690768 0
"4091" 4091 39 20 8 2 0.3013096 0
"4092" 4092 40 20 8 2 0.03715499 0
"4093" 4093 41 20 8 2 0.02308842 0
"4094" 4094 42 20 8 2 0.06131756 0
"4095" 4095 43 20 8 2 0.6779348 0
"4096" 4096 44 20 8 2 8.943529e-05 1
"4097" 4097 45 20 8 2 0.2053715 0
"4098" 4098 46 20 8 2 0.8183953 0
"4099" 4099 19 21 8 13 0.006209535 0
"4100" 4100 20 21 8 13 0.004352319 1
"4101" 4101 21 21 8 23 0.5720203 0
"4102" 4102 22 21 8 23 0.4952571 0
"4103" 4103 23 21 8 13 0.1001915 0
"4104" 4104 24 21 8 13 0.6431962 0
"4105" 4105 40 21 8 2 0.5611977 0
"4106" 4106 41 21 8 2 0.8862266 0
"4107" 4107 42 21 8 2 0.3519349 0
"4108" 4108 43 21 8 2 0.2656701 0
"4109" 4109 44 21 8 2 0.8939215 0
"4110" 4110 45 21 8 2 0.9426022 0
"4111" 4111 46 21 8 2 0.8112262 0
"4112" 4112 19 22 8 23 0.3446038 0
"4113" 4113 20 22 8 23 0.07176316 0
"4114" 4114 21 22 8 23 0.9066957 0
"4115" 4115 22 22 8 23 0.6098992 0
"4116" 4116 23 22 8 23 0.6360317 0
"4117" 4117 24 22 8 23 0.965736 0
"4118" 4118 40 22 8 2 0.2690329 0
"4119" 4119 41 22 8 2 0.8775265 0
"4120" 4120 42 22 8 2 0.04374083 0
"4121" 4121 43 22 8 2 0.6797296 0
"4122" 4122 44 22 8 2 0.004262166 1
"4123" 4123 45 22 8 2 0.01393755 0
"4124" 4124 46 22 8 2 0.03408184 0
"4125" 4125 18 23 8 23 0.1012492 0
"4126" 4126 19 23 8 23 0.03578095 0
"4127" 4127 20 23 8 23 0.59281 0
"4128" 4128 21 23 8 23 0.005076641 0
"4129" 4129 22 23 8 23 0.09840719 0
"4130" 4130 23 23 8 23 0.07365837 0
"4131" 4131 24 23 8 23 0.9949179 0
"4132" 4132 41 23 8 12 0.08221514 0
"4133" 4133 42 23 8 12 0.6509883 0
"4134" 4134 43 23 8 12 0.6115014 0
"4135" 4135 44 23 8 12 0.001721947 1
"4136" 4136 45 23 8 12 0.4472784 0
"4137" 4137 46 23 8 12 0.7079761 0
"4138" 4138 47 23 8 12 0.3313288 0
"4139" 4139 18 24 8 23 0.08537333 0
"4140" 4140 19 24 8 23 0.9080173 0
"4141" 4141 20 24 8 23 0.51044 0
"4142" 4142 21 24 8 23 0.5572825 0
"4143" 4143 22 24 8 23 0.2213149 0
"4144" 4144 23 24 8 23 0.9421069 0
"4145" 4145 41 24 8 12 0.1538746 0
"4146" 4146 42 24 8 12 0.1226109 0
"4147" 4147 43 24 8 12 0.4491566 0
"4148" 4148 44 24 8 12 0.4507028 0
"4149" 4149 45 24 8 12 0.5351122 0
"4150" 4150 46 24 8 12 0.2377781 0
"4151" 4151 47 24 8 12 0.4661044 0
